,task_id,client_id,task,level,time_on_task,time_start,time_end,num_correct,num_incorrect,num_all_correct,TLX_mean,finished,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,date_time_end,client_id,age,sex_male,hand_right,education,n2_correct,n2_incorrect,n2_all_correct,n2_time_start,n3_correct,n3_incorrect,n3_all_correct,n3_time_start,sincerity,fairness,greed_avoidance,modesty,fearfulness,anxiety,dependence,sentimentality,social_self_esteem,social_boldness,sociability,liveliness,forgiveness,gentleness,flexibility,patience,organization,diligence,perfectionism,prudence,aesthetic_appreciation,inquisitiveness,creativity,unconventionality,honesty,emotionality,extraversion,agreeableness,conscientiousness,openness,opacity_median,opacity_std,n2_meta,n3_meta
7,26,7swyk,GC,2,130161,1.50332E+12,1.50332E+12,0,0,5,20,TRUE,4,3,3,4,3,3,29:41.7,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.08627451,0.060475901,0.615384615,0.363636364
8,27,7swyk,GC,0,65659,1.50332E+12,1.50332E+12,0,0,5,18,TRUE,3,3,3,3,3,3,31:50.5,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.117647059,0.072861014,0.615384615,0.363636364
9,28,7swyk,NC,0,60739,1.50332E+12,1.50332E+12,12,0,11,11,TRUE,2,2,1,2,2,2,34:04.9,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.078431373,0.073700455,0.615384615,0.363636364
10,29,7swyk,NC,2,142140,1.50332E+12,1.50332E+12,4,0,4,22,TRUE,4,4,4,3,4,3,37:17.0,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.094117647,0.045681686,0.615384615,0.363636364
11,30,7swyk,NC,1,102838,1.50332E+12,1.50332E+12,14,0,14,17,TRUE,3,3,3,2,3,3,39:50.7,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.054901961,0.023742352,0.615384615,0.363636364
12,31,7swyk,SX,0,42984,1.50332E+12,1.50332E+12,20,0,20,12,TRUE,2,2,2,2,2,2,41:54.5,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.305882353,0.31057239,0.615384615,0.363636364
13,32,7swyk,SX,1,77075,1.50332E+12,1.50332E+12,20,0,20,16,TRUE,3,3,3,2,3,2,43:57.0,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.152941176,0.047836708,0.615384615,0.363636364
14,33,7swyk,SX,2,143207,1.50332E+12,1.50332E+12,20,0,20,21,TRUE,4,4,4,2,4,3,47:09.0,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.11372549,0.053557078,0.615384615,0.363636364
0,171,e4gay,HP,2,101441,1.50333E+12,1.50333E+12,21,0,21,14,TRUE,3,3,2,2,3,1,47:54.4,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.062745098,0.048128078,0.9,0.545454545
1,172,e4gay,HP,0,57744,1.50333E+12,1.50333E+12,21,0,21,9,TRUE,2,2,1,1,2,1,50:05.5,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.105882353,0.026558798,0.9,0.545454545
2,173,e4gay,HP,1,63830,1.50333E+12,1.50333E+12,21,0,21,12,TRUE,3,3,1,2,2,1,52:01.3,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.094117647,0.065291468,0.9,0.545454545
3,174,e4gay,FA,2,95853,1.50333E+12,1.50333E+12,10,0,10,17,TRUE,4,3,2,2,3,3,54:54.3,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.047058824,0.165032356,0.9,0.545454545
4,175,e4gay,FA,1,168986,1.50333E+12,1.50333E+12,9,0,10,21,TRUE,4,3,3,3,4,4,58:31.9,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.070588235,0.035840952,0.9,0.545454545
5,176,e4gay,FA,0,70875,1.50333E+12,1.50333E+12,10,0,10,9,TRUE,2,2,1,1,2,1,00:48.1,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.101960784,0.050209645,0.9,0.545454545
6,177,e4gay,GC,1,67999,1.50333E+12,1.50333E+12,0,0,5,16,TRUE,4,2,2,3,3,2,03:31.5,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.078431373,0.389823121,0.9,0.545454545
7,178,e4gay,GC,2,60104,1.50333E+12,1.50333E+12,0,0,5,19,TRUE,4,2,2,4,4,3,05:22.3,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.054901961,0.009168982,0.9,0.545454545
8,179,e4gay,GC,0,29619,1.50333E+12,1.50333E+12,0,0,5,10,TRUE,2,2,2,1,2,1,06:36.4,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.125490196,0.09982684,0.9,0.545454545
9,180,e4gay,NC,0,56732,1.50333E+12,1.50333E+12,12,0,11,11,TRUE,2,2,2,2,2,1,08:46.9,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.054901961,0.164705882,0.9,0.545454545
10,181,e4gay,NC,2,159326,1.50333E+12,1.50333E+12,4,1,4,18,TRUE,4,2,4,2,4,2,12:41.2,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.050980392,0.024578272,0.9,0.545454545
11,182,e4gay,NC,1,90889,1.50333E+12,1.50333E+12,20,0,14,10,TRUE,2,2,1,2,2,1,15:05.4,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.070588235,0.052434434,0.9,0.545454545
13,184,e4gay,SX,1,38938,1.50333E+12,1.50333E+12,20,0,20,15,TRUE,3,4,2,2,2,2,17:55.5,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.094117647,0.020250893,0.9,0.545454545
14,185,e4gay,SX,2,134506,1.50333E+12,1.50333E+12,20,0,20,20,TRUE,4,3,4,2,4,3,20:59.5,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.098039216,0.067744941,0.9,0.545454545
15,186,e4gay,PT,1,38455,1.50333E+12,1.50333E+12,9,1,10,12,TRUE,2,3,2,2,2,1,22:34.6,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.054901961,0.052418138,0.9,0.545454545
16,187,e4gay,PT,0,42312,1.50333E+12,1.50333E+12,10,0,10,11,TRUE,2,2,2,2,2,1,24:04.7,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.309803922,0.382669552,0.9,0.545454545
17,188,e4gay,PT,2,74136,1.50333E+12,1.50333E+12,0,10,10,17,TRUE,4,4,2,2,3,2,26:11.5,e4gay,28,TRUE,TRUE,1,9,3,10,1503325651,6,5,11,1503325925,5,3.33333,5,4,4.33333,4,3.5,2.33333,1.33333,3,2,2.5,1.5,3.33333,2,3,2.5,3,5,3.33333,1.5,2,2.66667,4.66667,4.33333,3.54167,2.20833,2.45833,3.45833,2.70833,0.08627451,0.035614276,0.9,0.545454545
0,207,f1gjp,HP,2,141886,1.50393E+12,1.50393E+12,20,4,21,13,TRUE,3,1,1,3,4,1,01:18.6,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.078431373,0.055712307,0.666666667,0.666666667
1,208,f1gjp,HP,0,47064,1.50393E+12,1.50393E+12,20,0,21,9,TRUE,2,1,1,2,2,1,03:41.5,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.078431373,0.078267803,0.666666667,0.666666667
2,209,f1gjp,HP,1,64698,1.50393E+12,1.50393E+12,20,1,21,11,TRUE,2,1,2,2,2,2,05:49.3,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.101960784,0.038583134,0.666666667,0.666666667
3,210,f1gjp,FA,2,81247,1.50393E+12,1.50393E+12,10,0,10,13,TRUE,3,1,1,3,3,2,08:42.7,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.074509804,0.152084074,0.666666667,0.666666667
4,211,f1gjp,FA,1,63938,1.50393E+12,1.50393E+12,9,0,10,11,TRUE,2,1,1,3,2,2,10:44.7,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.11372549,0.049954484,0.666666667,0.666666667
5,212,f1gjp,FA,0,40212,1.50393E+12,1.50393E+12,10,0,10,10,TRUE,1,1,1,3,2,2,12:32.3,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.101960784,0.044367484,0.666666667,0.666666667
6,213,f1gjp,GC,1,53301,1.50393E+12,1.50393E+12,0,0,5,12,TRUE,2,1,1,3,3,2,15:04.2,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.133333333,0.088590425,0.666666667,0.666666667
7,214,f1gjp,GC,2,89173,1.50393E+12,1.50393E+12,0,0,5,18,TRUE,4,1,1,5,5,2,17:34.9,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.08627451,0.056050413,0.666666667,0.666666667
8,215,f1gjp,GC,0,38803,1.50393E+12,1.50393E+12,0,0,5,9,TRUE,2,1,1,2,2,1,19:17.4,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.11372549,0.050829339,0.666666667,0.666666667
9,216,f1gjp,NC,0,46986,1.50393E+12,1.50393E+12,11,0,11,12,TRUE,2,1,1,2,3,3,21:22.5,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.141176471,0.062908285,0.666666667,0.666666667
10,217,f1gjp,NC,2,112154,1.50393E+12,1.50393E+12,4,1,4,14,TRUE,3,1,2,2,3,3,24:09.3,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.070588235,0.034047206,0.666666667,0.666666667
11,218,f1gjp,NC,1,83289,1.50393E+12,1.50393E+12,12,0,14,10,TRUE,2,1,1,2,2,2,26:37.0,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.062745098,0.016637807,0.666666667,0.666666667
12,219,f1gjp,SX,0,54947,1.50393E+12,1.50393E+12,20,0,20,13,TRUE,3,1,1,2,3,3,29:03.5,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.105882353,0.122743636,0.666666667,0.666666667
13,220,f1gjp,SX,1,63286,1.50393E+12,1.50393E+12,20,0,20,11,TRUE,2,1,1,2,3,2,31:31.7,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.082352941,0.028060461,0.666666667,0.666666667
14,221,f1gjp,SX,2,134831,1.50393E+12,1.50393E+12,20,0,20,19,TRUE,3,3,3,3,4,3,34:37.2,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.109803922,0.037677213,0.666666667,0.666666667
15,222,f1gjp,PT,1,56600,1.50393E+12,1.50393E+12,9,1,10,11,TRUE,2,2,1,1,2,3,37:25.1,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.090196078,0.143838376,0.666666667,0.666666667
16,223,f1gjp,PT,0,49172,1.50393E+12,1.50393E+12,10,0,10,10,TRUE,2,2,1,2,2,1,39:21.7,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.070588235,0.01853261,0.666666667,0.666666667
17,224,f1gjp,PT,2,173585,1.50393E+12,1.50393E+12,0,10,10,24,TRUE,4,4,4,4,5,3,43:12.1,f1gjp,59,TRUE,TRUE,3,6,0,9,1503931313,6,0,9,1503931509,5,1.66667,5,4,1.33333,3,1,3.33333,4,5,2,3,3,1.66667,1.66667,1,5,3.5,4,4.66667,4,3,3.66667,3,3.91667,2.16667,3.5,1.83333,4.29167,3.41667,0.082352941,0.101606978,0.666666667,0.666666667
0,189,ef5rq,HP,2,119685,1.50402E+12,1.50402E+12,21,0,21,11,TRUE,3,2,2,1,2,1,00:55.4,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.117647059,0.039272686,0.785714286,0.6875
1,190,ef5rq,HP,0,84591,1.50402E+12,1.50402E+12,21,0,21,10,TRUE,2,2,2,1,2,1,03:39.2,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.047058824,0.018578654,0.785714286,0.6875
2,191,ef5rq,HP,1,92445,1.50402E+12,1.50402E+12,22,0,21,13,TRUE,2,3,3,2,2,1,05:59.4,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.054901961,0.016587312,0.785714286,0.6875
3,192,ef5rq,FA,2,78220,1.50402E+12,1.50402E+12,10,1,10,14,TRUE,2,3,3,1,3,2,08:39.7,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.109803922,0.257333799,0.785714286,0.6875
4,193,ef5rq,FA,1,73853,1.50402E+12,1.50402E+12,9,0,10,14,TRUE,2,2,2,3,3,2,10:41.7,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.109803922,0.123812312,0.785714286,0.6875
5,194,ef5rq,FA,0,66410,1.50402E+12,1.50402E+12,10,1,10,14,TRUE,2,2,2,3,3,2,12:34.1,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.054901961,0.022576405,0.785714286,0.6875
6,195,ef5rq,GC,1,60648,1.50402E+12,1.50402E+12,0,0,5,14,TRUE,3,2,1,3,3,2,14:49.2,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.082352941,0.022595859,0.785714286,0.6875
7,196,ef5rq,GC,2,54338,1.50402E+12,1.50402E+12,0,0,5,14,TRUE,2,2,1,5,2,2,16:28.5,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.094117647,0.028495533,0.785714286,0.6875
8,197,ef5rq,GC,0,44187,1.50402E+12,1.50402E+12,0,0,5,11,TRUE,2,2,2,2,2,1,18:06.6,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.062745098,0.029346332,0.785714286,0.6875
9,198,ef5rq,NC,0,37014,1.50402E+12,1.50402E+12,9,0,11,9,TRUE,2,2,1,1,2,1,19:49.3,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.047058824,0.007843137,0.785714286,0.6875
10,199,ef5rq,NC,2,90675,1.50402E+12,1.50402E+12,4,0,4,13,TRUE,3,3,1,2,3,1,22:10.5,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.054901961,0.011091871,0.785714286,0.6875
11,200,ef5rq,NC,1,81817,1.50402E+12,1.50402E+12,14,0,14,13,TRUE,3,3,1,2,3,1,24:14.0,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.054901961,0.019211684,0.785714286,0.6875
12,201,ef5rq,SX,0,31758,1.50402E+12,1.50402E+12,20,0,20,9,TRUE,2,2,1,1,2,1,26:09.3,ef5rq,22,TRUE,TRUE,2,11,0,14,1504017616,11,3,16,1504017831,3.66667,2.66667,3.5,3,4.66667,5,3.5,2.66667,2.66667,1.33333,2,1.5,2,2.33333,2.66667,4.5,3,3.5,3.66667,4,2.5,2,1.66667,2.33333,3.20833,3.95833,1.875,2.875,3.54167,2.125,0.2,0.127556517,0.785714286,0.6875
